trial_id,response_cache_path,prior_family,prior_scale,lag_model,lags,n_lags,n_candidates,n_trajectories,n_timebins,basis_dim,ridge,mean_cv_r2_energy,median_cv_r2_energy,mean_train_r2_energy,median_coef_s2_over_s1,median_coef_s3_over_s1
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1,"0,1",2,4,16,40,10,1e-06,-0.01210132535548708,-0.009678042692310651,0.00453007543934536,0.2387496191035984,0.004565189586228318
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1_2,"0,1,2",3,4,16,40,10,1e-06,-0.022368731276596665,-0.01960090633739975,0.006454925730818323,0.3684839111283875,0.13822556231918146
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,1e-06,-0.056213088731526195,-0.05397134735103726,0.010359601000184016,0.6493386985863708,0.27522805948145584
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,1e-06,-0.14525257755003435,-0.13617829865417175,0.01984142866077454,0.4937607118815851,0.30966886197739035
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,instant,0,1,4,16,40,10,1e-06,-0.004963801677436319,-0.004265299255551636,0.003852992869366162,0.007569959110411883,
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1,"0,1",2,4,16,40,10,1e-06,-0.009014414646905555,-0.008870368774522408,0.005148658565729214,0.38824933183514565,0.0034180694368543844
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1_2,"0,1,2",3,4,16,40,10,1e-06,-0.01647651989866411,-0.016587679495489338,0.006328992181441562,0.5127498376039887,0.17523451624748915
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,1e-06,-0.040150139536265395,-0.04618029559347059,0.009788808373126762,0.5563025146082258,0.402809882453235
7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,1e-06,-0.10097211953798485,-0.10473204157740201,0.020775524386908023,0.2584132215763231,0.15534089455450437
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,instant,0,1,4,16,40,10,1e-06,-0.0013886360240686069,-9.081453016729357e-05,0.0017568598718246398,0.011125031273358635,
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1,"0,1",2,4,16,40,10,1e-06,-0.004014190603479906,-0.0021643429931564873,0.0025388944446217143,0.3318090823716726,0.003709056793662645
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1_2,"0,1,2",3,4,16,40,10,1e-06,-0.008418270294200225,-0.006517609652913037,0.004411787231744291,0.1886563612694072,0.07853281439631676
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,1e-06,-0.018668118000861877,-0.018375109729598216,0.009879589061608102,0.22953405641655766,0.10964776890272135
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,axis_edge_parallel,2.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,1e-06,-0.0651600369663875,-0.059984804225311494,0.011976049436593056,0.458458466321305,0.19977621373613452
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,instant,0,1,4,16,40,10,1e-06,-0.0005500434313569502,-0.0009827738295034028,0.0010404593961004238,0.01999922108430719,
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1,"0,1",2,4,16,40,10,1e-06,-0.0023497249356471406,-0.003053232654211313,0.0015693641663432067,0.2953696960097105,0.010425494650909618
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1_2,"0,1,2",3,4,16,40,10,1e-06,-0.0053825091614039255,-0.005780389919117779,0.0029205893179078957,0.18009550698984697,0.09675042402993
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1_2_4,"0,1,2,4",4,4,16,40,10,1e-06,-0.014134755938719545,-0.01518920414487468,0.006736351284254427,0.1864715181435066,0.11334060688928929
8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,axis_edge_orthogonal,2.0,lag0_1_2_4_8,"0,1,2,4,8",5,4,16,40,10,1e-06,-0.049747623855508294,-0.0496871911374307,0.007399624722652848,0.3177118487923971,0.1912909645134097
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,instant,0,1,4,16,40,10,1e-06,-0.0007349469201004544,-0.006447846884870212,0.0057802417523692695,0.020190052388222315,
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1,"0,1",2,4,16,40,10,1e-06,-0.015992896480767654,-0.02802371464156672,0.013895906763462307,0.06023225145841381,0.0018026043189339497
9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,axis_edge_parallel,0.5,lag0_1_2,"0,1,2",3,4,16,40,10,1e-06,-0.036379152720367486,-0.05558528342060043,0.021124039938206357,0.13993806502020698,0.03745048247384151
