table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,likelihood_scale,n_candidates,n_trajectories,n_timebins,n_units,true_candidate_index,true_image_id,true_trajectory_index,nearest_trajectory_index,nearest_trajectory_distance,kalman_alpha,kalman_process_var,observation_model,time_smoothing_sigma,time_shrinkage,continuous_score_mode,catalog_residual_aggregation,catalog_residual_top_k,catalog_residual_all_anchor_shrinkage,basis_source,basis_dim,known_pred_candidate_index,known_pred_image_id,known_correct,known_true_rank,known_true_margin,known_true_score,zero_pred_candidate_index,zero_pred_image_id,zero_correct,zero_true_rank,zero_true_margin,zero_true_score,joint_pred_candidate_index,joint_pred_image_id,joint_correct,joint_true_rank,joint_true_margin,joint_true_score,best_single_tau_pred_candidate_index,best_single_tau_pred_image_id,best_single_tau_correct,best_single_tau_true_rank,best_single_tau_true_margin,best_single_tau_true_score,continuous_joint_pred_candidate_index,continuous_joint_pred_image_id,continuous_joint_correct,continuous_joint_true_rank,continuous_joint_true_margin,continuous_joint_true_score,continuous_joint_minus_zero_true_score,continuous_joint_score_corr_with_zero,catalog_residual_true_best_anchor_index,catalog_residual_true_best_anchor_score,catalog_residual_true_anchor_logmean_score,catalog_residual_true_anchor_score_gap,catalog_residual_true_anchor_aggregate_count,trajectory_rmse,trajectory_corr_x,trajectory_corr_y,trajectory_corr_mean,trajectory_r2,trajectory_hat_rms,trajectory_true_rms,true_residual_lift,continuous_top_comp_residual_lift,true_lift_minus_top_comp_lift,transition_best_to_residual,margin_gain_vs_best_single
168,552,276,response_tables/trial_00276_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,16,40,756,0,source_row:8933,-1,8,0.02233955450356,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8933,True,1.0,1.0345797914513923,-354.57777262817183,0,source_row:8933,True,1.0,0.8084477111649448,-355.8155805519366,0,source_row:8933,True,1.0,0.6886464617092543,-355.8277965902046,0,source_row:8933,True,1.0,0.5455585381479295,-355.269121430768,0,source_row:8933,True,1.0,0.5892073535426334,-355.2442427448975,0.5713378070390718,0.9444647913425858,15,-355.1462146849981,-355.6357873204215,0.4895726354234284,2,0.0495764447867013,0.0842880372393947,-0.2958158927915548,-0.10576392777608,-5.880760473152953,0.0460533148941037,0.01889979787515,0.024878685870476147,-0.018770129524170898,0.043648815394647045,both_correct,0.04364881539470389
169,553,276,response_tables/trial_00276_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,16,40,756,0,source_row:8933,-1,13,0.0272027160972356,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8933,True,1.0,1.0345797914513923,-354.57777262817183,0,source_row:8933,True,1.0,0.8084477111649448,-355.8155805519366,0,source_row:8933,True,1.0,0.5838468931353873,-356.0309446040867,0,source_row:8933,True,1.0,0.5369521227102041,-355.26760092563984,0,source_row:8933,True,1.0,0.5507177153037333,-355.29445070260306,0.5211298493335335,0.9266816024417376,9,-355.1423808572191,-355.8673204326738,0.7249395754546981,2,0.0368707198689209,-0.5445141229326544,0.5483913642410082,0.0019386206541768,-2.805825876156762,0.0358370199266614,0.01889979787515,-0.026849776963217664,-0.04061536955674683,0.013765592593529163,both_correct,0.013765592593529163
170,554,277,response_tables/trial_00277_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,16,40,756,0,source_row:8933,-1,10,0.0446791090071201,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8933,True,1.0,1.481014475250788,-462.2846210900596,0,source_row:8933,True,1.0,1.6935207607742768,-471.907522476998,0,source_row:8933,True,1.0,1.2312641044260886,-465.8584013330824,0,source_row:8933,True,1.0,1.225006778733757,-464.6000730536071,0,source_row:8933,True,1.0,1.1530763555807084,-464.2846711983899,7.622851278608095,0.6657428589170521,10,-464.1381634776016,-464.6709256664282,0.5327621888266663,2,0.0943884764775499,0.8188004392637571,0.4944250862374937,0.6566127627506254,-5.235390283184695,0.1125500529979523,0.0377995957503001,0.3154018552172033,0.3873322783701951,-0.07193042315299181,both_correct,-0.07193042315304865
171,555,277,response_tables/trial_00277_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,16,40,756,0,source_row:8933,-1,2,0.0527871288359165,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8933,True,1.0,1.481014475250788,-462.2846210900596,0,source_row:8933,True,1.0,1.6935207607742768,-471.907522476998,0,source_row:8933,True,1.0,0.5944298204569236,-465.909527062799,0,source_row:8933,True,1.0,0.5467377028436431,-464.8651057061171,0,source_row:8933,True,1.0,0.5417307899160164,-464.4713113341209,7.4362111428770845,0.9138627624813496,13,-464.1928394452473,-465.2220009001573,1.0291614549100243,2,0.0839009763949141,0.1193362143083724,-0.2965885399261646,-0.088626162808896,-3.926740857414696,0.0687066996440567,0.0377995957503001,0.3937943719961936,0.39880128492393396,-0.005006912927740359,both_correct,-0.005006912927626672
172,556,278,response_tables/trial_00278_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,16,40,756,0,source_row:8933,-1,13,0.0904382020235061,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8933,True,1.0,1.927232553300314,-561.7590761093023,0,source_row:8933,True,1.0,3.066946395876357,-588.7477063336014,0,source_row:8933,True,1.0,0.9632300106444518,-568.1018974175716,0,source_row:8933,True,1.0,1.8171778867638293,-565.9621106401239,0,source_row:8933,True,1.0,1.3697252042692298,-566.408586071,22.33912026260145,0.8155987382644643,7,-565.7350995968033,-567.652152913818,1.9170533170147337,2,0.1523927749080491,-0.459720506638726,-0.3401222727231042,-0.3999213896809151,-3.0634456233506366,0.1064191213292181,0.0755991915006002,-0.4464754308760348,0.0009772516185648783,-0.4474526824945997,both_correct,-0.44745268249459946
173,557,278,response_tables/trial_00278_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,16,40,756,0,source_row:8933,-1,0,0.1049389317631721,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8933,True,1.0,1.927232553300314,-561.7590761093023,0,source_row:8933,True,1.0,3.066946395876357,-588.7477063336014,1,source_row:10726,False,2.0,-0.0770552523232481,-567.7433121730794,1,source_row:10726,False,2.0,-0.2351149664357308,-566.284023944695,0,source_row:8933,True,1.0,0.1215452447376037,-566.0509108032031,22.69679553039828,0.85809957731864,5,-565.8168280736852,-567.0065453097225,1.189717236037268,2,0.1218258993401673,-0.7137650295533502,0.4884826756847559,-0.1126411769342971,-1.5968385542040853,0.1100003231918256,0.0755991915006002,0.23311314149191276,-0.12354706968142182,0.3566602111733346,rescued_by_residual,0.35666021117333446
174,558,279,response_tables/trial_00279_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,16,40,756,0,source_row:8991,-1,10,0.0213070251047611,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8991,True,1.0,1.5038128470716288,-287.36682252424805,0,source_row:8991,True,1.0,1.3779451024635705,-288.4136563588679,0,source_row:8991,True,1.0,1.2010950706076071,-288.3922415583929,0,source_row:8991,True,1.0,1.1615526586194846,-287.9764460069558,0,source_row:8991,True,1.0,1.2133071964047415,-287.93682943908533,0.4768269197825816,0.9879257149605312,2,-287.8635774942504,-288.19836189025267,0.3347843960022487,2,0.0609006478872077,-0.074412311118086,0.0656828262598889,-0.0043647424290985,-18.382915397001515,0.0593884404566886,0.013832872143463,0.039616567870496056,-0.012137969914761015,0.05175453778525707,both_correct,0.05175453778525685
175,559,279,response_tables/trial_00279_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,16,40,756,0,source_row:8991,-1,8,0.0190260093659162,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8991,True,1.0,1.5038128470716288,-287.36682252424805,0,source_row:8991,True,1.0,1.3779451024635705,-288.4136563588679,0,source_row:8991,True,1.0,1.0338677740515436,-288.56064113842973,0,source_row:8991,True,1.0,1.2817691373952584,-287.7665885008007,0,source_row:8991,True,1.0,1.1462120192306884,-287.888690938301,0.5249654205669003,0.97335360265334,8,-287.68831598301784,-288.46541475060405,0.7770987675862102,2,0.0243066519501881,0.4480756597111714,0.0991402127552268,0.2736079362331991,-2.087632183204826,0.0250001462826398,0.013832872143463,-0.12210243750030259,0.013454680664324314,-0.1355571181646269,both_correct,-0.13555711816457006
176,560,280,response_tables/trial_00280_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,16,40,756,0,source_row:8991,-1,0,0.046071421355009,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8991,True,1.0,1.549874865874756,-347.1042776489278,1,source_row:1918,False,2.0,-1.5953080822743004,-352.880606768926,0,source_row:8991,True,1.0,1.0095671171480376,-349.8053870535475,0,source_row:8991,True,1.0,0.927347415793406,-348.6943353507371,0,source_row:8991,True,1.0,0.7792216364414344,-348.5143177388536,4.366289030072323,0.0990935899312856,3,-348.4559212224868,-348.7312387225616,0.2753175000748342,2,0.0931373246826018,-0.0732740232245591,-0.1981799840616068,-0.135727003643083,-10.333467430303774,0.0861971468455006,0.0276657442869261,0.18001761188349974,0.3281433912354714,-0.1481257793519717,both_correct,-0.14812577935197158
177,561,280,response_tables/trial_00280_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,16,40,756,0,source_row:8991,-1,2,0.0380520187318325,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8991,True,1.0,1.549874865874756,-347.1042776489278,1,source_row:1918,False,2.0,-1.5953080822743004,-352.880606768926,0,source_row:8991,True,1.0,0.8617143007901973,-349.27523406925945,0,source_row:8991,True,1.0,1.4431216186462166,-348.14862096535387,0,source_row:8991,True,1.0,0.9106184787508482,-348.11462590581675,4.765980863109178,-0.1931630027722668,2,-347.9158671430345,-348.78843639358075,0.8725692505462348,2,0.0402258802195918,0.3709837787490833,0.2260404619954317,0.2985121203722575,-1.1141042302543975,0.039359427183301,0.0276657442869261,0.03399505953711923,0.5664981994324876,-0.5325031398953683,both_correct,-0.5325031398953683
178,562,281,response_tables/trial_00281_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,16,40,756,0,source_row:8991,-1,11,0.0861567482352256,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8991,True,1.0,1.9939837692792253,-475.2826941061591,1,source_row:1918,False,3.0,-11.564483574069357,-502.4952173612385,1,source_row:1918,False,2.0,-3.003282997700751,-485.3135419512751,1,source_row:1918,False,2.0,-2.5259014726601663,-483.7877009902146,0,source_row:8991,True,1.0,1.4340334887126005,-479.3918996103887,23.103317750849783,0.0975219982418779,4,-479.28396835463553,-479.84245128969457,0.5584829350590326,2,0.3632139394325134,0.2561104287452943,-0.01423802428651,0.1209362022293921,-42.09037829443131,0.3640761966443276,0.0553314885738523,4.395801379825912,0.43586641845308804,3.9599349613728236,rescued_by_residual,3.959934961372767
179,563,281,response_tables/trial_00281_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,16,40,756,0,source_row:8991,-1,1,0.0916466563940048,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:8991,True,1.0,1.9939837692792253,-475.2826941061591,1,source_row:1918,False,3.0,-11.564483574069357,-502.4952173612385,0,source_row:8991,True,1.0,2.026027043108229,-480.2637749582849,0,source_row:8991,True,1.0,1.5024240493597176,-479.10423465283486,0,source_row:8991,True,1.0,1.104133507337508,-477.7924313312856,24.702786029952904,-0.5841240007832996,4,-477.6097462660351,-478.2408930488929,0.6311467828578543,2,0.1591953390082232,0.1724435600176292,-0.0338498767461512,0.0692968416357389,-7.277820181044596,0.1551437662043686,0.0553314885738523,1.3118033215492346,1.710093863571501,-0.39829054202226644,both_correct,-0.3982905420222096
180,564,282,response_tables/trial_00282_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,1.0,4,16,40,756,0,source_row:9005,-1,10,0.0175198856741189,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:9005,True,1.0,5.215424212559697,-389.2281648479764,0,source_row:9005,True,1.0,6.870816868521899,-390.3531871903388,0,source_row:9005,True,1.0,4.554559201499103,-390.2396489194117,0,source_row:9005,True,1.0,3.4493218866027746,-389.6149296263287,0,source_row:9005,True,1.0,2.1134797887664263,-389.65220603812486,0.7009811522139557,0.759741903124989,8,-389.5474715822039,-390.0704449788705,0.5229733966666004,2,0.0318824945383664,0.0734164008631047,-0.1276392927320077,-0.0271114459344514,-7.743968936868391,0.0304395967150337,0.0107819668174163,-0.037276411796142384,1.298565686040206,-1.3358420978363483,both_correct,-1.3358420978363483
181,565,282,response_tables/trial_00282_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,1.0,4,16,40,756,0,source_row:9005,-1,14,0.0191754978150129,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:9005,True,1.0,5.215424212559697,-389.2281648479764,0,source_row:9005,True,1.0,6.870816868521899,-390.3531871903388,0,source_row:9005,True,1.0,4.081854608779452,-390.6143673519404,0,source_row:9005,True,1.0,3.503846452054347,-389.6448367272873,0,source_row:9005,True,1.0,2.757261222008651,-389.7974390992823,0.5557480910565005,0.9049978850495216,14,-389.6090485208484,-390.4463216526137,0.8372731317653574,2,0.0194739301950908,0.3686404384420776,0.3621028576231566,0.3653716480326171,-2.262204902431189,0.01941505068913,0.0107819668174163,-0.1526023719949876,2.540529283391436,-2.6931316553864235,both_correct,-0.7465852300456959
182,566,283,response_tables/trial_00283_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,1.0,4,16,40,756,0,source_row:9005,-1,2,0.0315977893769741,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:9005,True,1.0,4.855247029146881,-436.1624213815048,0,source_row:9005,True,1.0,9.581669017913155,-440.5766185599516,0,source_row:9005,True,1.0,4.20516203135611,-437.8094048737822,0,source_row:9005,True,1.0,3.659283513423418,-436.9878032611464,0,source_row:9005,True,1.0,3.2275898770321305,-437.1462533548438,3.430365205107762,0.9364193317732836,0,-436.9066314569848,-437.6166961513938,0.7100646944090272,2,0.0452749799779203,0.3831463849671933,-0.4401309500367354,-0.028492282534771,-3.4081925951719354,0.0447108078604856,0.0215639336348327,-0.15845009369741092,0.2732435426938764,-0.4316936363912873,both_correct,-0.4316936363912873
183,567,283,response_tables/trial_00283_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,1.0,4,16,40,756,0,source_row:9005,-1,15,0.0343919433653354,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:9005,True,1.0,4.855247029146881,-436.1624213815048,0,source_row:9005,True,1.0,9.581669017913155,-440.5766185599516,0,source_row:9005,True,1.0,3.35121254892988,-438.9021529838435,0,source_row:9005,True,1.0,3.703898438108524,-437.3551941306562,0,source_row:9005,True,1.0,2.9156015808335383,-437.77350279964327,2.8031157603082875,0.9832592215074318,15,-437.30809213602896,-438.7374408246458,1.4293486886168694,2,0.026861352631625,0.5088108873868304,0.5318470549398946,0.5203289711633625,-0.5516714997712386,0.0264081186747377,0.0215639336348327,-0.41830866898709473,0.36998818828789126,-0.788296857274986,both_correct,-0.7882968572749856
184,568,284,response_tables/trial_00284_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,1.0,4,16,40,756,0,source_row:9005,-1,0,0.0624504648149013,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:9005,True,1.0,4.852304347099448,-520.6249627214106,0,source_row:9005,True,1.0,14.688492234092678,-534.9914589131873,0,source_row:9005,True,1.0,4.282898342463568,-523.547261721899,0,source_row:9005,True,1.0,3.3227357207739487,-523.0270623135688,0,source_row:9005,True,1.0,3.109803433392017,-522.5790738300216,12.41238508316576,0.8925043017213405,6,-522.4566393751016,-522.8984801479675,0.4418407728658167,2,0.153541169203117,0.607323381395643,-0.6610749786596665,-0.0268757986320117,-11.674584242795394,0.1624945880198977,0.0431278672696654,0.4479884835471921,0.660920770929124,-0.21293228738193193,both_correct,-0.21293228738193193
185,569,284,response_tables/trial_00284_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,1.0,4,16,40,756,0,source_row:9005,-1,3,0.0678251981735229,0.7,0.01,time_varying,1.5,0.5,catalog_residual_profile,topk_logmeanexp,2,0.19,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0,source_row:9005,True,1.0,4.852304347099448,-520.6249627214106,0,source_row:9005,True,1.0,14.688492234092678,-534.9914589131873,0,source_row:9005,True,1.0,4.63749164378055,-523.8489493455264,0,source_row:9005,True,1.0,4.053872073762136,-522.8547180653691,0,source_row:9005,True,1.0,3.938900427117005,-522.8096796266105,12.181779286576784,0.979737977985943,0,-522.5043382651011,-523.3817876068132,0.8774493417121221,2,0.0978300529138904,-0.5002730542730826,-0.5803100542765067,-0.5402915542747946,-4.145512201479263,0.0718066726740303,0.0431278672696654,0.045038438758524535,0.16001008540365547,-0.11497164664513093,both_correct,-0.11497164664513093
