row_index,table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,true_candidate_index,true_candidate_id,true_source_row,n_candidates,n_trajectories,n_timebins,n_units,projection_basis_dim,continuous_inference_basis_dim,trajectory_rmse,trajectory_corr_mean,continuous_joint_true_rank,continuous_joint_correct,input_mode,decoder_mode,fold,latent,feature_space_mode,feature_dim,feature_variance_fraction,input_dim,n_train_rows,train_source,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
22,22,22,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.1455633604650242,-0.16219254436514066,1,True,augmented_observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,2784,augmented_prior_trajectory_responses,0.29292144472255977,-0.29292144472255977,0.5412221768576744,1.5308074855384257,0.5243069124722475,1.3032474367250582,1.7377298294759813
23,23,23,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.14646220608054794,0.4682520747408019,1,True,augmented_observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,2784,augmented_prior_trajectory_responses,0.29292144472255977,-0.29292144472255977,0.5412221768576744,1.5308074855384257,0.5243069124722475,1.3032474367250582,1.7377298294759813
24,24,24,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08086920942784406,0.02430127054957404,1,True,augmented_observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,2784,augmented_prior_trajectory_responses,0.4791619110356699,-0.4791619110356699,0.6922152201704828,1.9578803048923494,0.49191276355174496,1.006123909707421,2.245913746022494
25,25,25,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08428068281136235,-0.2787079493511984,1,True,augmented_observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,2784,augmented_prior_trajectory_responses,0.4791619110356699,-0.4791619110356699,0.6922152201704828,1.9578803048923494,0.49191276355174496,1.006123909707421,2.245913746022494
26,26,26,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.18783886181265902,-0.04621193420767042,1,True,augmented_observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,2784,augmented_prior_trajectory_responses,0.5342002504129241,-0.5342002504129241,0.7308900398917227,2.0672692140365734,0.3251444128247026,1.006123909707421,2.1624378212606126
27,27,27,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1880871363171034,-0.4241430491116226,1,True,augmented_observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,2784,augmented_prior_trajectory_responses,0.5342002504129241,-0.5342002504129241,0.7308900398917227,2.0672692140365734,0.3251444128247026,1.006123909707421,2.1624378212606126
28,28,28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.16203736329664056,0.1787580757191293,1,True,augmented_observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,2784,augmented_prior_trajectory_responses,0.58661776705032,-0.58661776705032,0.7659097643001557,2.1663199524545216,0.30012515171593507,1.006123909707421,2.2440852610115076
29,29,29,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1668825335596601,-0.4591047985750839,1,True,augmented_observed_compact,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,2784,augmented_prior_trajectory_responses,0.58661776705032,-0.58661776705032,0.7659097643001557,2.1663199524545216,0.30012515171593507,1.006123909707421,2.2440852610115076
0,0,0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.04160556828637218,-0.002927453861007928,1,True,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.4136730848755277,-0.4136730848755277,0.6431742259104664,1.8191714265027972,0.8095561920826334,2.2740209449050988,0.6051071358909809
1,1,1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.035949913988888416,0.3886572906367649,1,True,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.4573012321274267,-0.4573012321274267,0.6762405135212077,1.9126970112956767,0.718632939566355,2.2740209449050988,0.5581735096114342
2,2,2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.12799343940103788,0.12587299523754966,3,False,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.4441657783360681,-0.4441657783360681,0.6664576343144912,1.8850268503892842,0.6545688025346068,2.2740209449050988,0.7153300642804655
3,3,3,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.11254072629306021,0.3933590444713258,3,False,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.7541338017723285,-0.7541338017723285,0.8684087757342901,2.4562309366544968,0.07890301586638152,2.2740209449050988,1.1249921504288616
4,4,4,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.15817259829241262,0.11456868941931331,3,False,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.5141807945310332,-0.5141807945310332,0.7170640100653729,2.0281632962481755,0.4840142323918702,2.2740209449050988,0.7085816772125286
5,5,5,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.1496936672164485,0.3382530869742966,3,False,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.6519684862341282,-0.6519684862341282,0.8074456552822166,2.2838011931586837,0.16251263112275285,2.2740209449050988,0.7951732710761275
18,18,18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:369,369,4,16,40,756,8,10,0.04063447636354513,-0.161993955187515,1,True,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.20815904683926637,-0.20815904683926637,0.4562445033523871,1.2904543287982457,0.45224750556031473,1.3032474367250582,1.1499254501842844
19,19,19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:369,369,4,16,40,756,8,10,0.043906673442477055,-0.009917828830535852,1,True,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.22031920940527056,-0.22031920940527056,0.46938173100928265,1.327612019846975,0.4829885724256012,1.3032474367250582,1.3079163315602742
20,20,20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.10395399455496865,0.06421425951900003,1,True,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.16650356734508026,-0.16650356734508026,0.4080484865124245,1.1541354074633714,0.5413000790962226,1.3032474367250582,1.0677067628347288
21,21,21,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.10016566494726782,0.5387425001308523,1,True,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.2500716319000869,-0.2500716319000869,0.5000716267696927,1.414416153471352,0.5647585052192209,1.3032474367250582,1.6546302874091074
22,22,22,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.1455633604650242,-0.16219254436514066,1,True,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.15927295120966933,-0.15927295120966933,0.39909015423794825,1.1287974174657536,0.5472928229703089,1.3032474367250582,1.003889450492528
23,23,23,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.14646220608054794,0.4682520747408019,1,True,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.3366863553848112,-0.3366863553848112,0.5802468055791529,1.641185803947405,0.6547841924533306,1.3032474367250582,2.1660666784049942
24,24,24,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08086920942784406,0.02430127054957404,1,True,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.25176171631329686,-0.25176171631329686,0.5017586235564835,1.4191877009424705,0.35906182351548527,1.006123909707421,1.4253648591058659
25,25,25,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08428068281136235,-0.2787079493511984,1,True,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.14578456244203009,-0.14578456244203009,0.38181744648723176,1.0799428223458132,0.424501676177923,1.006123909707421,1.0071070502668147
26,26,26,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.18783886181265902,-0.04621193420767042,1,True,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.2363191862788377,-0.2363191862788377,0.4861267183346722,1.3749739962016378,0.32863499306100225,1.006123909707421,1.324426148190914
27,27,27,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1880871363171034,-0.4241430491116226,1,True,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.28121956396121356,-0.28121956396121356,0.5303013897409788,1.4999188350339854,0.05047159708230184,1.006123909707421,1.16435594410646
28,28,28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.16203736329664056,0.1787580757191293,1,True,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.2259983109697665,-0.2259983109697665,0.4753927965059699,1.3446138805464312,0.3945735669804362,1.006123909707421,1.3733618303825181
29,29,29,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1668825335596601,-0.4591047985750839,1,True,augmented_continuous_tau,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,560,2784,augmented_prior_trajectory_responses,0.15291707910907543,-0.15291707910907543,0.39104613424642803,1.1060454931297372,0.39337659464451935,1.006123909707421,1.002166294882335
0,0,0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.04160556828637218,-0.002927453861007928,1,True,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.7414799470593281,-0.7414799470593281,0.861092298803867,2.4355368148469085,-0.26111076348244266,2.2740209449050988,0.46132710000837734
1,1,1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.035949913988888416,0.3886572906367649,1,True,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.6770856762943127,-0.6770856762943127,0.8228521594395392,2.327377367414769,-0.02032757706942185,2.2740209449050988,0.45142005397378415
2,2,2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.12799343940103788,0.12587299523754966,3,False,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.6914423425724499,-0.6914423425724499,0.8315301212658804,2.351922350031905,-0.053281130865106024,2.2740209449050988,0.491249064999664
3,3,3,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.11254072629306021,0.3933590444713258,3,False,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.6721250435328898,-0.6721250435328898,0.8198323264746822,2.3188359899447653,0.1871802942293272,2.2740209449050988,1.0477520932034645
4,4,4,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.15817259829241262,0.11456868941931331,3,False,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.6939051996861645,-0.6939051996861645,0.8330097236444269,2.356107297533225,0.05969278691675262,2.2740209449050988,0.7670083651596215
5,5,5,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.1496936672164485,0.3382530869742966,3,False,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.6068102781824032,-0.6068102781824032,0.7789802809971529,2.2032889564147564,0.25374109215307494,2.2740209449050988,0.704505537720322
18,18,18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:369,369,4,16,40,756,8,10,0.04063447636354513,-0.161993955187515,1,True,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.33024302334664823,-0.33024302334664823,0.5746677503972606,1.6254058529404851,0.4195632600665602,1.3032474367250582,1.6614582784066931
19,19,19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:369,369,4,16,40,756,8,10,0.043906673442477055,-0.009917828830535852,1,True,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.3142683918672936,-0.3142683918672936,0.5605964608051799,1.5856062357780853,0.45954339735843674,1.3032474367250582,1.6825836590391583
20,20,20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.10395399455496865,0.06421425951900003,1,True,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.22380038951880432,-0.22380038951880432,0.47307545858858957,1.3380594591237096,0.3373623031509079,1.3032474367250582,0.9737601029555467
21,21,21,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.10016566494726782,0.5387425001308523,1,True,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.44317268379774466,-0.44317268379774466,0.6657121628735235,1.8829183387449275,0.32342221021892187,1.3032474367250582,1.8443797434350524
22,22,22,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.1455633604650242,-0.16219254436514066,1,True,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.20965974359996162,-0.20965974359996162,0.45788616882360794,1.295097659946806,0.3842874813411482,1.3032474367250582,0.9800360504781259
23,23,23,11,response_tables/trial_00011_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:369,369,4,16,40,756,8,20,0.14646220608054794,0.4682520747408019,1,True,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.16805467929271672,-0.16805467929271672,0.40994472711905533,1.159498785830211,0.6665478965736321,1.3032474367250582,1.5015931048790423
24,24,24,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08086920942784406,0.02430127054957404,1,True,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.14617268168919179,-0.14617268168919179,0.3823253610332328,1.0813794216247758,0.4045017461250398,1.006123909707421,0.9750703667072639
25,25,25,12,response_tables/trial_00012_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:420,420,4,16,40,756,8,10,0.08428068281136235,-0.2787079493511984,1,True,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.13472423487944096,-0.13472423487944096,0.367048000783877,1.0381685215009786,0.39692596977660577,1.006123909707421,0.8736923893289049
26,26,26,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.18783886181265902,-0.04621193420767042,1,True,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.09559283349963614,-0.09559283349963614,0.30918090739829995,0.8744956649389917,0.49507395430651663,1.006123909707421,0.521910721492985
27,27,27,13,response_tables/trial_00013_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1880871363171034,-0.4241430491116226,1,True,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.3839515151636789,-0.3839515151636789,0.6196382131241415,1.7526015295295823,-0.03141544841650432,1.006123909707421,1.4037756880579209
28,28,28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.16203736329664056,0.1787580757191293,1,True,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.10977376316655676,-0.10977376316655676,0.3313212386288521,0.9371179783423506,0.39074179875124754,1.006123909707421,0.5361718972439338
29,29,29,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1668825335596601,-0.4591047985750839,1,True,augmented_continuous_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.2381756610506489,-0.2381756610506489,0.48803243852294176,1.380364186874316,0.027731010623638367,1.006123909707421,0.9733628485611994
0,0,0,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.04160556828637218,-0.002927453861007928,1,True,augmented_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.514679775085426,-0.514679775085426,0.7174118587571758,2.0291471609233787,0.46326625769249824,2.2740209449050988,0.8166626950910506
1,1,1,0,response_tables/trial_00000_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:25,25,4,16,40,756,8,10,0.035949913988888416,0.3886572906367649,1,True,augmented_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.514679775085426,-0.514679775085426,0.7174118587571758,2.0291471609233787,0.46326625769249824,2.2740209449050988,0.8166626950910506
2,2,2,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.12799343940103788,0.12587299523754966,3,False,augmented_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.4756282189831218,-0.4756282189831218,0.6896580449636774,1.950647521174693,0.6177767141375694,2.2740209449050988,0.6254643517949678
3,3,3,1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.11254072629306021,0.3933590444713258,3,False,augmented_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.4756282189831218,-0.4756282189831218,0.6896580449636774,1.950647521174693,0.6177767141375694,2.2740209449050988,0.6254643517949678
4,4,4,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.15817259829241262,0.11456868941931331,3,False,augmented_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.5838850723751646,-0.5838850723751646,0.7641237284466205,2.1612682802006136,0.31490586219711797,2.2740209449050988,0.6033543586026059
5,5,5,2,response_tables/trial_00002_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:25,25,4,16,40,756,8,20,0.1496936672164485,0.3382530869742966,3,False,augmented_true_tau_interactions,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,1200,2784,augmented_prior_trajectory_responses,0.5838850723751646,-0.5838850723751646,0.7641237284466205,2.1612682802006136,0.31490586219711797,2.2740209449050988,0.6033543586026059
